Loc1Key,Loc1Lat,Loc1Lon,BestCMI,BestKey,BestLat,BestLon
62482,-36.225,174.675,0.75224,27686,48.3,-4.3
62483,-36.225,175.075,0.710929,27686,48.3,-4.3
62484,-36.225,175.375,0.628038,27686,48.3,-4.3
62485,-36.225,175.425,0.651606,27686,48.3,-4.3
62486,-36.225,175.475,0.688,27686,48.3,-4.3
62487,-36.275,174.025,0.799679,27686,48.3,-4.3
62488,-36.275,174.075,0.796785,27686,48.3,-4.3
62489,-36.275,174.125,0.778464,27686,48.3,-4.3
62490,-36.275,174.325,0.786725,27686,48.3,-4.3
62491,-36.275,174.375,0.781037,27686,48.3,-4.3
62492,-36.275,174.475,0.727475,27686,48.3,-4.3
62493,-36.275,174.525,0.705408,27686,48.3,-4.3
62494,-36.275,174.575,0.704594,27686,48.3,-4.3
62495,-36.275,174.625,0.708954,27686,48.3,-4.3
62496,-36.275,174.675,0.704248,27686,48.3,-4.3
62497,-36.275,174.725,0.742237,27686,48.3,-4.3
62498,-36.275,174.775,0.78373,27686,48.3,-4.3
62499,-36.275,175.475,0.679617,27686,48.3,-4.3
62500,-36.325,174.025,0.782803,27686,48.3,-4.3
62501,-36.325,174.075,0.798473,27686,48.3,-4.3
62502,-36.325,174.125,0.782111,27686,48.3,-4.3
62503,-36.325,174.275,0.788075,27686,48.3,-4.3
62504,-36.325,174.375,0.787165,27686,48.3,-4.3
62505,-36.325,174.425,0.761517,27686,48.3,-4.3
62506,-36.325,174.475,0.72432,27686,48.3,-4.3
62507,-36.325,174.525,0.698249,27686,48.3,-4.3
62508,-36.325,174.575,0.696915,27686,48.3,-4.3
62509,-36.325,174.625,0.704878,27686,48.3,-4.3
62510,-36.325,174.675,0.710505,27686,48.3,-4.3
62511,-36.325,174.725,0.688162,27686,48.3,-4.3
62512,-36.325,175.525,0.702798,27686,48.3,-4.3
62513,-36.375,174.075,0.794733,27686,48.3,-4.3
62514,-36.375,174.125,0.795868,27686,48.3,-4.3
62515,-36.375,174.275,0.791459,27686,48.3,-4.3
62516,-36.375,174.325,0.788825,27686,48.3,-4.3
62517,-36.375,174.375,0.785256,27686,48.3,-4.3
62518,-36.375,174.475,0.744066,27686,48.3,-4.3
62519,-36.375,174.525,0.709672,27686,48.3,-4.3
62520,-36.375,174.575,0.705605,27686,48.3,-4.3
62521,-36.375,174.625,0.688936,27686,48.3,-4.3
62522,-36.375,174.675,0.689887,27686,48.3,-4.3
62523,-36.375,174.775,0.711284,27686,48.3,-4.3
62524,-36.375,174.825,0.755224,27686,48.3,-4.3
62525,-36.425,174.475,0.759107,27686,48.3,-4.3
62526,-36.425,174.525,0.739337,27686,48.3,-4.3
62527,-36.425,174.575,0.69357,27686,48.3,-4.3
62528,-36.425,174.625,0.707421,27686,48.3,-4.3
62529,-36.425,174.675,0.716104,27686,48.3,-4.3
62530,-36.425,174.725,0.693515,27686,48.3,-4.3
62531,-36.425,174.875,0.759569,27190,47.3,-1.3
62532,-36.475,174.175,0.768907,27686,48.3,-4.3
62533,-36.475,174.225,0.786464,27686,48.3,-4.3
62534,-36.475,174.425,0.797492,27686,48.3,-4.3
62535,-36.475,174.475,0.786621,27686,48.3,-4.3
62536,-36.475,174.525,0.732294,27686,48.3,-4.3
62537,-36.475,174.575,0.706071,27686,48.3,-4.3
62538,-36.475,174.625,0.726591,27686,48.3,-4.3
62539,-36.475,174.675,0.706815,27686,48.3,-4.3
62540,-36.475,175.375,0.643789,27686,48.3,-4.3
62541,-36.525,174.225,0.780153,27686,48.3,-4.3
62542,-36.525,174.275,0.779917,27686,48.3,-4.3
62543,-36.525,174.425,0.794756,27686,48.3,-4.3
62544,-36.525,174.475,0.781129,27686,48.3,-4.3
62545,-36.525,174.525,0.737682,27686,48.3,-4.3
62546,-36.525,174.575,0.719246,27686,48.3,-4.3
62547,-36.525,174.625,0.700445,27686,48.3,-4.3
62548,-36.525,174.675,0.682301,27686,48.3,-4.3
62549,-36.525,175.375,0.735881,27686,48.3,-4.3
62550,-36.525,175.425,0.661084,27016,51.8,-4.3
62551,-36.575,174.275,0.798321,27686,48.3,-4.3
62552,-36.575,174.325,0.805826,27686,48.3,-4.3
62553,-36.575,174.375,0.790145,27686,48.3,-4.3
62554,-36.575,174.475,0.772525,27686,48.3,-4.3
62555,-36.575,174.525,0.749016,27686,48.3,-4.3
62556,-36.575,174.575,0.720483,27686,48.3,-4.3
62557,-36.575,174.625,0.704692,27686,48.3,-4.3
62558,-36.575,174.675,0.717438,27686,48.3,-4.3
62559,-36.575,175.425,0.636597,27686,48.3,-4.3
62560,-36.575,175.475,0.642563,27686,48.3,-4.3
62561,-36.625,174.325,0.810449,27686,48.3,-4.3
62562,-36.625,174.475,0.772169,27686,48.3,-4.3
62563,-36.625,174.525,0.738244,27686,48.3,-4.3
62564,-36.625,174.575,0.716707,27686,48.3,-4.3
62565,-36.625,174.625,0.723754,27686,48.3,-4.3
62566,-36.625,174.675,0.724925,27686,48.3,-4.3
62567,-36.625,174.725,0.75357,27686,48.3,-4.3
62568,-36.625,175.475,0.643502,27686,48.3,-4.3
62569,-36.625,175.525,0.678841,27686,48.3,-4.3
62570,-36.625,175.575,0.671361,27686,48.3,-4.3
62571,-36.625,175.825,0.750071,27686,48.3,-4.3
62572,-36.675,174.325,0.775331,27686,48.3,-4.3
62573,-36.675,174.375,0.803406,27686,48.3,-4.3
62574,-36.675,174.425,0.779705,27686,48.3,-4.3
62575,-36.675,174.475,0.76826,27686,48.3,-4.3
62576,-36.675,174.525,0.748352,27686,48.3,-4.3
62577,-36.675,174.575,0.742488,27686,48.3,-4.3
62578,-36.675,174.625,0.735908,27686,48.3,-4.3
62579,-36.675,174.675,0.741589,27686,48.3,-4.3
62580,-36.675,174.725,0.752535,27686,48.3,-4.3
62581,-36.675,175.475,0.663823,27686,48.3,-4.3
62582,-36.675,175.525,0.647953,27686,48.3,-4.3
62583,-36.725,174.375,0.762282,27686,48.3,-4.3
62584,-36.725,174.425,0.775114,27686,48.3,-4.3
62585,-36.725,174.475,0.778452,27686,48.3,-4.3
62586,-36.725,174.525,0.747773,27686,48.3,-4.3
62587,-36.725,174.575,0.75782,27686,48.3,-4.3
62588,-36.725,174.625,0.747061,27686,48.3,-4.3
62589,-36.725,174.675,0.752862,27686,48.3,-4.3
62590,-36.725,174.725,0.757891,27686,48.3,-4.3
62591,-36.725,175.475,0.642373,27686,48.3,-4.3
62592,-36.725,175.525,0.682276,27686,48.3,-4.3
62593,-36.725,175.575,0.687308,27686,48.3,-4.3
62594,-36.725,175.775,0.737575,27686,48.3,-4.3
62595,-36.775,174.425,0.757673,27686,48.3,-4.3
62596,-36.775,174.475,0.759194,27686,48.3,-4.3
62597,-36.775,174.525,0.756873,27686,48.3,-4.3
62598,-36.775,174.575,0.749324,27686,48.3,-4.3
62599,-36.775,174.625,0.742772,27686,48.3,-4.3
62600,-36.775,174.675,0.745924,27686,48.3,-4.3
62601,-36.775,174.725,0.761774,27686,48.3,-4.3
62602,-36.775,174.775,0.753998,27686,48.3,-4.3
62603,-36.775,174.875,0.773763,27686,48.3,-4.3
62604,-36.775,174.925,0.776433,27686,48.3,-4.3
62605,-36.775,175.125,0.768761,27686,48.3,-4.3
62606,-36.775,175.175,0.752606,27190,47.3,-1.3
62607,-36.775,175.525,0.633561,27686,48.3,-4.3
62608,-36.775,175.575,0.649725,27686,48.3,-4.3
62609,-36.775,175.625,0.680989,27686,48.3,-4.3
62610,-36.775,175.675,0.704089,27686,48.3,-4.3
62611,-36.775,175.725,0.719651,27686,48.3,-4.3
62612,-36.825,174.475,0.733474,27686,48.3,-4.3
62613,-36.825,174.525,0.732968,27686,48.3,-4.3
62614,-36.825,174.575,0.737339,27686,48.3,-4.3
62615,-36.825,174.625,0.742422,27686,48.3,-4.3
62616,-36.825,175.075,0.761273,27686,48.3,-4.3
62617,-36.825,175.125,0.749789,27686,48.3,-4.3
62618,-36.825,175.475,0.659626,27686,48.3,-4.3
62619,-36.825,175.525,0.63512,27686,48.3,-4.3
62620,-36.825,175.575,0.65927,27686,48.3,-4.3
62621,-36.825,175.625,0.690589,27686,48.3,-4.3
62622,-36.825,175.675,0.680151,27686,48.3,-4.3
62623,-36.825,175.775,0.720261,27686,48.3,-4.3
62624,-36.875,174.475,0.693728,27686,48.3,-4.3
62625,-36.875,174.525,0.693278,27686,48.3,-4.3
62626,-36.875,174.575,0.690646,27686,48.3,-4.3
62627,-36.875,174.625,0.721376,27686,48.3,-4.3
62628,-36.875,174.725,0.757928,27686,48.3,-4.3
62629,-36.875,174.775,0.769655,27686,48.3,-4.3
62630,-36.875,174.825,0.770711,27686,48.3,-4.3
62631,-36.875,174.875,0.773131,27686,48.3,-4.3
62632,-36.875,175.175,0.773977,27686,48.3,-4.3
62633,-36.875,175.425,0.678166,27686,48.3,-4.3
62634,-36.875,175.475,0.657003,27686,48.3,-4.3
62635,-36.875,175.525,0.637722,27686,48.3,-4.3
62636,-36.875,175.575,0.640752,27686,48.3,-4.3
62637,-36.875,175.625,0.642499,27686,48.3,-4.3
62638,-36.875,175.725,0.672721,27686,48.3,-4.3
62639,-36.875,175.775,0.67554,27686,48.3,-4.3
62640,-36.925,174.475,0.695882,27686,48.3,-4.3
62641,-36.925,174.525,0.69786,27686,48.3,-4.3
62642,-36.925,174.575,0.67461,27686,48.3,-4.3
62643,-36.925,174.625,0.68576,27686,48.3,-4.3
62644,-36.925,174.675,0.7141,27686,48.3,-4.3
62645,-36.925,174.725,0.764731,27686,48.3,-4.3
62646,-36.925,174.825,0.766128,27686,48.3,-4.3
62647,-36.925,174.875,0.764871,27686,48.3,-4.3
62648,-36.925,174.925,0.781186,27686,48.3,-4.3
62649,-36.925,174.975,0.7777,27686,48.3,-4.3
62650,-36.925,175.025,0.791286,27686,48.3,-4.3
62651,-36.925,175.475,0.688834,27686,48.3,-4.3
62652,-36.925,175.525,0.636212,27686,48.3,-4.3
62653,-36.925,175.575,0.668235,,,
62654,-36.925,175.625,0.650228,27686,48.3,-4.3
62655,-36.925,175.675,0.652128,27686,48.3,-4.3
62656,-36.925,175.725,0.665189,27686,48.3,-4.3
62657,-36.925,175.775,0.661865,27686,48.3,-4.3
62658,-36.925,175.825,0.676813,27686,48.3,-4.3
62659,-36.975,174.475,0.71828,27686,48.3,-4.3
62660,-36.975,174.525,0.699322,27686,48.3,-4.3
62661,-36.975,174.575,0.677267,27686,48.3,-4.3
62662,-36.975,174.775,0.773048,27686,48.3,-4.3
62663,-36.975,174.825,0.781275,27686,48.3,-4.3
62664,-36.975,174.875,0.778873,27686,48.3,-4.3
62665,-36.975,174.925,0.779159,27686,48.3,-4.3
62666,-36.975,174.975,0.783028,27686,48.3,-4.3
62667,-36.975,175.025,0.788329,27686,48.3,-4.3
62668,-36.975,175.075,0.747282,27686,48.3,-4.3
62669,-36.975,175.125,0.756636,27686,48.3,-4.3
62670,-36.975,175.175,0.788586,27686,48.3,-4.3
62671,-36.975,175.225,0.793574,27686,48.3,-4.3
62672,-36.975,175.525,0.691205,27686,48.3,-4.3
62673,-36.975,175.575,0.696505,27686,48.3,-4.3
62674,-36.975,175.625,0.642793,,,
62675,-36.975,175.675,0.647446,,,
62676,-36.975,175.725,0.646744,,,
62677,-36.975,175.775,0.629738,,,
62678,-36.975,175.825,0.670585,27686,48.3,-4.3
62679,-37.025,174.525,0.688374,27686,48.3,-4.3
62680,-37.025,174.875,0.780232,27686,48.3,-4.3
62681,-37.025,174.925,0.775801,27686,48.3,-4.3
62682,-37.025,174.975,0.774514,27686,48.3,-4.3
62683,-37.025,175.025,0.753202,27686,48.3,-4.3
62684,-37.025,175.075,0.743683,27686,48.3,-4.3
62685,-37.025,175.125,0.728655,27686,48.3,-4.3
62686,-37.025,175.175,0.701914,27686,48.3,-4.3
62687,-37.025,175.225,0.764204,27686,48.3,-4.3
62688,-37.025,175.275,0.806846,27686,48.3,-4.3
62689,-37.025,175.525,0.71807,27686,48.3,-4.3
62690,-37.025,175.575,0.711581,27686,48.3,-4.3
62691,-37.025,175.625,0.648047,,,
62692,-37.025,175.675,0.705142,,,
62693,-37.025,175.725,0.676958,,,
62694,-37.025,175.775,0.645466,,,
62695,-37.025,175.825,0.65582,27686,48.3,-4.3
62696,-37.075,174.575,0.80607,27686,48.3,-4.3
62697,-37.075,174.625,0.783527,27686,48.3,-4.3
62698,-37.075,174.925,0.775007,27686,48.3,-4.3
62699,-37.075,174.975,0.781524,27686,48.3,-4.3
62700,-37.075,175.025,0.779333,27686,48.3,-4.3
62701,-37.075,175.075,0.76594,27686,48.3,-4.3
62702,-37.075,175.125,0.728951,27686,48.3,-4.3
62703,-37.075,175.175,0.689787,27686,48.3,-4.3
62704,-37.075,175.225,0.674908,27686,48.3,-4.3
62705,-37.075,175.275,0.784683,27686,48.3,-4.3
62706,-37.075,175.525,0.772532,27686,48.3,-4.3
62707,-37.075,175.575,0.719341,27016,51.8,-4.3
62708,-37.075,175.625,0.660427,27686,48.3,-4.3
62709,-37.075,175.675,0.663989,27686,48.3,-4.3
62710,-37.075,175.725,0.638466,,,
62711,-37.075,175.775,0.616696,27686,48.3,-4.3
62712,-37.075,175.825,0.665449,27686,48.3,-4.3
62713,-37.075,175.875,0.703531,27016,51.8,-4.3
62714,-37.125,174.575,0.782462,27686,48.3,-4.3
62715,-37.125,174.625,0.781511,27686,48.3,-4.3
62716,-37.125,174.775,0.773346,27686,48.3,-4.3
62717,-37.125,174.825,0.76981,27686,48.3,-4.3
62718,-37.125,174.875,0.773293,27686,48.3,-4.3
62719,-37.125,174.925,0.779968,27686,48.3,-4.3
62720,-37.125,174.975,0.794678,27686,48.3,-4.3
62721,-37.125,175.025,0.787959,27686,48.3,-4.3
62722,-37.125,175.075,0.761744,27686,48.3,-4.3
62723,-37.125,175.125,0.732758,27686,48.3,-4.3
62724,-37.125,175.175,0.726599,27686,48.3,-4.3
62725,-37.125,175.225,0.706805,27686,48.3,-4.3
62726,-37.125,175.275,0.766687,27686,48.3,-4.3
62727,-37.125,175.575,0.733403,27686,48.3,-4.3
62728,-37.125,175.625,0.671409,27686,48.3,-4.3
62729,-37.125,175.675,0.692582,27686,48.3,-4.3
62730,-37.125,175.725,0.647687,,,
62731,-37.125,175.775,0.65885,27686,48.3,-4.3
62732,-37.125,175.825,0.676096,27016,51.8,-4.3
62733,-37.175,174.625,0.782367,27686,48.3,-4.3
62734,-37.175,174.675,0.768894,27686,48.3,-4.3
62735,-37.175,174.725,0.76581,27686,48.3,-4.3
62736,-37.175,174.775,0.764865,27686,48.3,-4.3
62737,-37.175,174.825,0.77091,27686,48.3,-4.3
62738,-37.175,174.875,0.774771,27686,48.3,-4.3
62739,-37.175,174.925,0.779924,27686,48.3,-4.3
62740,-37.175,174.975,0.789036,27686,48.3,-4.3
62741,-37.175,175.025,0.783391,27686,48.3,-4.3
62742,-37.175,175.075,0.777349,27686,48.3,-4.3
62743,-37.175,175.125,0.772319,27686,48.3,-4.3
62744,-37.175,175.175,0.761978,27686,48.3,-4.3
62745,-37.175,175.225,0.754714,27686,48.3,-4.3
62746,-37.175,175.275,0.76584,27686,48.3,-4.3
62747,-37.175,175.525,0.789535,27686,48.3,-4.3
62748,-37.175,175.575,0.773734,27686,48.3,-4.3
62749,-37.175,175.625,0.75875,27016,51.8,-4.3
62750,-37.175,175.675,0.704727,27016,51.8,-4.3
62751,-37.175,175.725,0.655151,,,
62752,-37.175,175.775,0.637579,27686,48.3,-4.3
62753,-37.175,175.825,0.661788,27016,51.8,-4.3
62754,-37.175,175.875,0.728932,27016,51.8,-4.3
62755,-37.225,174.625,0.777882,27686,48.3,-4.3
62756,-37.225,174.675,0.762254,27686,48.3,-4.3
62757,-37.225,174.775,0.769041,27686,48.3,-4.3
62758,-37.225,174.825,0.766789,27686,48.3,-4.3
62759,-37.225,174.875,0.771819,27686,48.3,-4.3
62760,-37.225,174.925,0.765194,27686,48.3,-4.3
62761,-37.225,174.975,0.787423,27686,48.3,-4.3
62762,-37.225,175.025,0.784513,27686,48.3,-4.3
62763,-37.225,175.075,0.777205,27686,48.3,-4.3
62764,-37.225,175.125,0.779636,27686,48.3,-4.3
62765,-37.225,175.175,0.783382,27686,48.3,-4.3
62766,-37.225,175.225,0.790719,27686,48.3,-4.3
62767,-37.225,175.275,0.807038,27686,48.3,-4.3
62768,-37.225,175.325,0.797924,27686,48.3,-4.3
62769,-37.225,175.375,0.797718,27686,48.3,-4.3
62770,-37.225,175.425,0.79201,27686,48.3,-4.3
62771,-37.225,175.475,0.790971,27686,48.3,-4.3
62772,-37.225,175.525,0.784286,27686,48.3,-4.3
62773,-37.225,175.575,0.790929,27686,48.3,-4.3
62774,-37.225,175.625,0.717917,27016,51.8,-4.3
62775,-37.225,175.675,0.66087,27686,48.3,-4.3
62776,-37.225,175.725,0.665394,,,
62777,-37.225,175.775,0.651141,,,
62778,-37.225,175.825,0.645745,27686,48.3,-4.3
62779,-37.225,175.875,0.72405,27016,51.8,-4.3
62780,-37.275,174.675,0.768078,27686,48.3,-4.3
62781,-37.275,174.725,0.759248,27686,48.3,-4.3
62782,-37.275,174.775,0.752179,27686,48.3,-4.3
62783,-37.275,174.825,0.744654,27686,48.3,-4.3
62784,-37.275,174.875,0.736497,27686,48.3,-4.3
62785,-37.275,174.925,0.742923,27686,48.3,-4.3
62786,-37.275,174.975,0.787112,27686,48.3,-4.3
62787,-37.275,175.025,0.785064,27686,48.3,-4.3
62788,-37.275,175.075,0.794204,27686,48.3,-4.3
62789,-37.275,175.125,0.791767,27686,48.3,-4.3
62790,-37.275,175.175,0.795235,27686,48.3,-4.3
62791,-37.275,175.225,0.79971,27686,48.3,-4.3
62792,-37.275,175.275,0.797765,27686,48.3,-4.3
62793,-37.275,175.325,0.79935,27686,48.3,-4.3
62794,-37.275,175.375,0.794953,27686,48.3,-4.3
62795,-37.275,175.425,0.792272,27686,48.3,-4.3
62796,-37.275,175.475,0.794924,27686,48.3,-4.3
62797,-37.275,175.525,0.788688,27686,48.3,-4.3
62798,-37.275,175.575,0.79157,27686,48.3,-4.3
62799,-37.275,175.625,0.752873,27686,48.3,-4.3
62800,-37.275,175.675,0.700587,27016,51.8,-4.3
62801,-37.275,175.725,0.641144,,,
62802,-37.275,175.775,0.688608,,,
62803,-37.275,175.825,0.639186,,,
62804,-37.275,175.875,0.653697,27016,51.8,-4.3
62805,-37.275,176.275,0.753231,27686,48.3,-4.3
62806,-37.325,174.725,0.766451,27686,48.3,-4.3
62807,-37.325,174.775,0.739683,27686,48.3,-4.3
62808,-37.325,174.825,0.727004,27686,48.3,-4.3
62809,-37.325,174.875,0.731144,27686,48.3,-4.3
62810,-37.325,174.925,0.756942,27686,48.3,-4.3
62811,-37.325,174.975,0.807175,27686,48.3,-4.3
62812,-37.325,175.025,0.794794,27686,48.3,-4.3
62813,-37.325,175.075,0.796977,27686,48.3,-4.3
62814,-37.325,175.125,0.799127,27686,48.3,-4.3
62815,-37.325,175.175,0.80682,27686,48.3,-4.3
62816,-37.325,175.225,0.800726,27686,48.3,-4.3
62817,-37.325,175.275,0.79843,27686,48.3,-4.3
62818,-37.325,175.325,0.813407,27686,48.3,-4.3
62819,-37.325,175.375,0.798588,27686,48.3,-4.3
62820,-37.325,175.425,0.78548,27686,48.3,-4.3
62821,-37.325,175.475,0.788278,27686,48.3,-4.3
62822,-37.325,175.525,0.7924,27686,48.3,-4.3
62823,-37.325,175.575,0.789776,27686,48.3,-4.3
62824,-37.325,175.625,0.764225,27686,48.3,-4.3
62825,-37.325,175.675,0.719315,27016,51.8,-4.3
62826,-37.325,175.725,0.670803,,,
62827,-37.325,175.775,0.647459,,,
62828,-37.325,175.825,0.647695,,,
62829,-37.325,175.875,0.64593,27016,51.8,-4.3
62830,-37.325,175.925,0.681929,27016,51.8,-4.3
62831,-37.375,174.725,0.777108,27686,48.3,-4.3
62832,-37.375,174.775,0.77844,27686,48.3,-4.3
62833,-37.375,174.825,0.745672,27686,48.3,-4.3
62834,-37.375,174.875,0.719874,27686,48.3,-4.3
62835,-37.375,174.925,0.716758,27686,48.3,-4.3
62836,-37.375,174.975,0.786734,27686,48.3,-4.3
62837,-37.375,175.025,0.80166,27686,48.3,-4.3
62838,-37.375,175.075,0.812996,27686,48.3,-4.3
62839,-37.375,175.125,0.81573,27686,48.3,-4.3
62840,-37.375,175.175,0.809678,27686,48.3,-4.3
62841,-37.375,175.225,0.81157,27686,48.3,-4.3
62842,-37.375,175.275,0.802175,27686,48.3,-4.3
62843,-37.375,175.325,0.795418,27686,48.3,-4.3
62844,-37.375,175.375,0.805115,27686,48.3,-4.3
62845,-37.375,175.425,0.781664,27686,48.3,-4.3
62846,-37.375,175.475,0.782122,27686,48.3,-4.3
62847,-37.375,175.525,0.781433,27686,48.3,-4.3
62848,-37.375,175.575,0.780999,27686,48.3,-4.3
62849,-37.375,175.625,0.781861,27686,48.3,-4.3
62850,-37.375,175.675,0.761483,27686,48.3,-4.3
62851,-37.375,175.725,0.698083,27016,51.8,-4.3
62852,-37.375,175.775,0.641673,,,
62853,-37.375,175.825,0.651335,,,
62854,-37.375,175.875,0.6339,27016,51.8,-4.3
62855,-37.375,175.925,0.683738,27016,51.8,-4.3
62856,-37.425,174.725,0.795352,27686,48.3,-4.3
62857,-37.425,174.775,0.767318,27686,48.3,-4.3
62858,-37.425,174.825,0.752569,27686,48.3,-4.3
62859,-37.425,174.875,0.737934,27686,48.3,-4.3
62860,-37.425,174.925,0.733435,27686,48.3,-4.3
62861,-37.425,174.975,0.775281,27686,48.3,-4.3
62862,-37.425,175.025,0.81393,27686,48.3,-4.3
62863,-37.425,175.075,0.814309,27686,48.3,-4.3
62864,-37.425,175.125,0.805938,27686,48.3,-4.3
62865,-37.425,175.175,0.804616,27686,48.3,-4.3
62866,-37.425,175.225,0.818067,27686,48.3,-4.3
62867,-37.425,175.275,0.814975,27686,48.3,-4.3
62868,-37.425,175.325,0.792275,27686,48.3,-4.3
62869,-37.425,175.375,0.784007,27686,48.3,-4.3
62870,-37.425,175.425,0.785325,27686,48.3,-4.3
62871,-37.425,175.475,0.777627,27686,48.3,-4.3
62872,-37.425,175.525,0.776633,27686,48.3,-4.3
62873,-37.425,175.575,0.780008,27686,48.3,-4.3
62874,-37.425,175.625,0.78295,27686,48.3,-4.3
62875,-37.425,175.675,0.751359,27686,48.3,-4.3
62876,-37.425,175.725,0.699513,27016,51.8,-4.3
62877,-37.425,175.775,0.697007,27016,51.8,-4.3
62878,-37.425,175.825,0.664101,27016,51.8,-4.3
62879,-37.425,175.875,0.671677,27016,51.8,-4.3
62880,-37.425,175.925,0.692201,27016,51.8,-4.3
62881,-37.475,174.775,0.762839,27686,48.3,-4.3
62882,-37.475,174.825,0.742693,27686,48.3,-4.3
62883,-37.475,174.875,0.748186,27686,48.3,-4.3
62884,-37.475,174.925,0.752593,27686,48.3,-4.3
62885,-37.475,174.975,0.785071,27686,48.3,-4.3
62886,-37.475,175.025,0.807621,27686,48.3,-4.3
62887,-37.475,175.075,0.813725,27686,48.3,-4.3
62888,-37.475,175.125,0.809709,27686,48.3,-4.3
62889,-37.475,175.175,0.809838,27686,48.3,-4.3
62890,-37.475,175.225,0.816345,27686,48.3,-4.3
62891,-37.475,175.275,0.809562,27686,48.3,-4.3
62892,-37.475,175.325,0.796247,27686,48.3,-4.3
62893,-37.475,175.375,0.800498,27686,48.3,-4.3
62894,-37.475,175.425,0.770148,27686,48.3,-4.3
62895,-37.475,175.475,0.788746,27686,48.3,-4.3
62896,-37.475,175.525,0.776715,27686,48.3,-4.3
62897,-37.475,175.575,0.7807,27686,48.3,-4.3
62898,-37.475,175.625,0.785657,27686,48.3,-4.3
62899,-37.475,175.675,0.757917,27686,48.3,-4.3
62900,-37.475,175.725,0.715235,27016,51.8,-4.3
62901,-37.475,175.775,0.68412,27016,51.8,-4.3
62902,-37.475,175.825,0.707583,27016,51.8,-4.3
62903,-37.475,175.875,0.701522,27016,51.8,-4.3
62904,-37.475,175.925,0.727557,27016,51.8,-4.3
62905,-37.525,174.775,0.762818,27686,48.3,-4.3
62906,-37.525,174.825,0.764545,27686,48.3,-4.3
62907,-37.525,174.875,0.762281,27686,48.3,-4.3
62908,-37.525,174.925,0.749827,27686,48.3,-4.3
62909,-37.525,174.975,0.746495,27686,48.3,-4.3
62910,-37.525,175.025,0.766805,27686,48.3,-4.3
62911,-37.525,175.075,0.792959,27686,48.3,-4.3
62912,-37.525,175.125,0.816977,27686,48.3,-4.3
62913,-37.525,175.175,0.814354,27686,48.3,-4.3
62914,-37.525,175.225,0.829972,27686,48.3,-4.3
62915,-37.525,175.275,0.814764,27686,48.3,-4.3
62916,-37.525,175.325,0.802254,27686,48.3,-4.3
62917,-37.525,175.375,0.799505,27686,48.3,-4.3
62918,-37.525,175.425,0.812396,27686,48.3,-4.3
62919,-37.525,175.475,0.806558,27686,48.3,-4.3
62920,-37.525,175.525,0.787782,27686,48.3,-4.3
62921,-37.525,175.575,0.78892,27686,48.3,-4.3
62922,-37.525,175.625,0.791025,27686,48.3,-4.3
62923,-37.525,175.675,0.78551,27686,48.3,-4.3
62924,-37.525,175.725,0.703369,27016,51.8,-4.3
62925,-37.525,175.775,0.721915,27016,51.8,-4.3
62926,-37.525,175.825,0.693728,,,
62927,-37.525,175.875,0.648119,27016,51.8,-4.3
62928,-37.525,175.925,0.727214,27016,51.8,-4.3
62929,-37.525,176.025,0.74974,27686,48.3,-4.3
62930,-37.525,177.175,0.79435,27686,48.3,-4.3
62931,-37.575,174.775,0.763112,27686,48.3,-4.3
62932,-37.575,174.825,0.765596,27686,48.3,-4.3
62933,-37.575,174.875,0.755427,27686,48.3,-4.3
62934,-37.575,174.925,0.750935,27686,48.3,-4.3
62935,-37.575,174.975,0.748103,27686,48.3,-4.3
62936,-37.575,175.025,0.757877,27686,48.3,-4.3
62937,-37.575,175.075,0.751747,27686,48.3,-4.3
62938,-37.575,175.125,0.774087,27686,48.3,-4.3
62939,-37.575,175.175,0.823231,27686,48.3,-4.3
62940,-37.575,175.225,0.813108,27686,48.3,-4.3
62941,-37.575,175.275,0.816776,27686,48.3,-4.3
62942,-37.575,175.325,0.804888,27686,48.3,-4.3
62943,-37.575,175.375,0.795323,27686,48.3,-4.3
62944,-37.575,175.425,0.803388,27686,48.3,-4.3
62945,-37.575,175.475,0.811196,27686,48.3,-4.3
62946,-37.575,175.525,0.802172,27686,48.3,-4.3
62947,-37.575,175.575,0.795257,27686,48.3,-4.3
62948,-37.575,175.625,0.789958,27686,48.3,-4.3
62949,-37.575,175.675,0.78903,27686,48.3,-4.3
62950,-37.575,175.725,0.72995,27686,48.3,-4.3
62951,-37.575,175.775,0.651247,27016,51.8,-4.3
62952,-37.575,175.825,0.704432,,,
62953,-37.575,175.875,0.627992,,,
62954,-37.575,175.925,0.668456,27016,51.8,-4.3
62955,-37.575,176.075,0.756197,27686,48.3,-4.3
62956,-37.575,178.025,0.711874,27686,48.3,-4.3
62957,-37.575,178.075,0.709978,27016,51.8,-4.3
62958,-37.575,178.125,0.696471,27016,51.8,-4.3
62959,-37.575,178.175,0.700325,27016,51.8,-4.3
62960,-37.575,178.225,0.686262,27016,51.8,-4.3
62961,-37.575,178.275,0.686814,27016,51.8,-4.3
62962,-37.625,174.825,0.757022,27686,48.3,-4.3
62963,-37.625,174.875,0.77757,27686,48.3,-4.3
62964,-37.625,174.925,0.781257,27686,48.3,-4.3
62965,-37.625,174.975,0.755281,27686,48.3,-4.3
62966,-37.625,175.025,0.747475,27686,48.3,-4.3
